student_code,student_name,student_email,english_level,faculty,GPA
2010993,Khoa Hoàng,a@hcmut.edu.vn,3,MT,3.19
2010994,Bác Phúc Hoàng,a@hcmut.edu.vn,4,MT,2.22
2010995,Bà Khoa Hoàng,a@hcmut.edu.vn,1,MT,0.43
2010996,Bảo Phạm,a@hcmut.edu.vn,0,MT,1.59
2010997,Thảo Mai,a@hcmut.edu.vn,2,MT,0.67
2010998,Chị Phương Mai,a@hcmut.edu.vn,1,MT,3.02
2010999,Hải Đặng,a@hcmut.edu.vn,1,MT,2.07
2011000,Vi Trần,a@hcmut.edu.vn,4,MT,1.14
1910001,Bảo Trí Bùi,a@hcmut.edu.vn,4,MT,0.38
1910002,Bà Thảo Vũ,a@hcmut.edu.vn,1,MT,2.84
1910003,Dũng Bảo Vũ,a@hcmut.edu.vn,1,MT,1.88
1910004,Hà Hoàng Lê,a@hcmut.edu.vn,2,MT,2.82
1910005,Chị Phương Nguyễn,a@hcmut.edu.vn,1,MT,3.65
1910006,Thành Thế Phạm,a@hcmut.edu.vn,2,MT,2.38
1910007,Cô Lâm Lê,a@hcmut.edu.vn,0,MT,0.79
1910008,Kim Lê,a@hcmut.edu.vn,3,MT,3.87
1910009,Thành Mai Bảo Trần,a@hcmut.edu.vn,0,MT,1.42
1910010,An Vũ,a@hcmut.edu.vn,3,MT,0.46
1910011,Chị Linh Vũ,a@hcmut.edu.vn,4,MT,1.36
1910012,Bảo Mai,a@hcmut.edu.vn,0,MT,0.18
1910013,Nhiên Phú Bùi,a@hcmut.edu.vn,2,MT,3.99
1910014,Anh Mai,a@hcmut.edu.vn,4,MT,1.9
1910015,Cô Vân Đặng,a@hcmut.edu.vn,4,MT,1.61
1910016,Anh Tú Đặng,a@hcmut.edu.vn,0,MT,2.32
1910017,Ông Huy Trần,a@hcmut.edu.vn,1,MT,3.26
1910018,Cô Hương Phạm,a@hcmut.edu.vn,2,MT,1.98
1910019,Tùng Văn Hoàng,a@hcmut.edu.vn,4,MT,1.31
1910020,Bác Khoa Dương,a@hcmut.edu.vn,0,MT,0.14
1910021,Ông Bảo Phạm,a@hcmut.edu.vn,3,MT,3.5
1910022,Chị Phương Đặng,a@hcmut.edu.vn,1,MT,0.96
1910023,Nhiên Thế Bùi,a@hcmut.edu.vn,1,MT,3.18
1910024,Bảo Dương,a@hcmut.edu.vn,2,MT,1.64
1910025,Bảo Hoàng,a@hcmut.edu.vn,2,MT,1.33
1910026,Vũ Dương,a@hcmut.edu.vn,3,MT,0.4
1910027,Anh Minh Vũ,a@hcmut.edu.vn,1,MT,2.76
1910028,Vân Mai,a@hcmut.edu.vn,1,MT,1.93
1910029,Duyên Dương,a@hcmut.edu.vn,3,MT,3.17
1910030,Châu Hoàng Dương,a@hcmut.edu.vn,3,MT,1.3
1910031,Thành Bùi,a@hcmut.edu.vn,3,MT,3.55
1910032,Nhật Dương,a@hcmut.edu.vn,4,MT,1.18
1910033,Bác Quang Trần,a@hcmut.edu.vn,3,MT,1.8
1910034,An Vũ,a@hcmut.edu.vn,0,MT,1.42
1910035,Chị Yến Bùi,a@hcmut.edu.vn,0,MT,1.17
1910036,Thành Phạm,a@hcmut.edu.vn,3,MT,0.09
1910037,Bảo Nguyễn,a@hcmut.edu.vn,1,MT,1.72
1910038,Trọng Vũ,a@hcmut.edu.vn,0,MT,2.81
1910039,Khoa Phạm,a@hcmut.edu.vn,2,MT,2.74
1910040,Cô Hà Trần,a@hcmut.edu.vn,3,MT,2.5
1910041,Trọng Vũ,a@hcmut.edu.vn,3,MT,1.04
1910042,Bác Thành Mai,a@hcmut.edu.vn,1,MT,2.17
1910043,Phương Trần,a@hcmut.edu.vn,2,MT,1.14
1910044,Quý cô Ánh Vũ,a@hcmut.edu.vn,3,MT,3.25
1910045,Nhật Lê,a@hcmut.edu.vn,0,MT,0.4
1910046,Thành Đức Nguyễn,a@hcmut.edu.vn,4,MT,2.8
1910047,Bảo Quang Mai,a@hcmut.edu.vn,4,MT,2.12
1910048,An Mai Lê,a@hcmut.edu.vn,2,MT,3.03
1910049,Ông Tùng Lê,a@hcmut.edu.vn,1,MT,1.54
1910050,Linh Dương,a@hcmut.edu.vn,0,MT,3.02
1910051,Hải Hoàng Bùi,a@hcmut.edu.vn,3,MT,3.58
1910052,Bà Ngọc Vũ,a@hcmut.edu.vn,3,MT,2.16
1910053,Dương Mai,a@hcmut.edu.vn,1,MT,0.6
1910054,Minh Hải Dương,a@hcmut.edu.vn,0,MT,2.59
1910055,Nhật Hải Vũ,a@hcmut.edu.vn,4,MT,0.15
1910056,Cô Bảo Mai,a@hcmut.edu.vn,2,MT,0.61
1910057,Anh Trần,a@hcmut.edu.vn,2,MT,0.28
1910058,Hà Đặng,a@hcmut.edu.vn,4,MT,3.45
1910059,Quang Thị Dương,a@hcmut.edu.vn,4,MT,3.19
1910060,Khoa Thị Lê,a@hcmut.edu.vn,3,MT,3.11
1910061,Nhật Hữu Mai,a@hcmut.edu.vn,4,MT,2.26
1910062,Nhật Mai Bảo Nguyễn,a@hcmut.edu.vn,2,MT,0.47
1910063,Quý cô Hồng Vũ,a@hcmut.edu.vn,0,MT,4.0
1910064,Thành Trí Mai,a@hcmut.edu.vn,0,MT,0.02
1910065,Bà Duyên Phạm,a@hcmut.edu.vn,4,MT,2.9
1910066,Ánh Bùi,a@hcmut.edu.vn,2,MT,2.06
1910067,Anh Vũ Bùi,a@hcmut.edu.vn,2,MT,0.21
1910068,Xuân Lê,a@hcmut.edu.vn,0,MT,2.03
1910069,Ngọc Phạm,a@hcmut.edu.vn,1,MT,0.72
1910070,Quý ông Dũng Vũ,a@hcmut.edu.vn,4,MT,1.18
1910071,Ông Nam Trần,a@hcmut.edu.vn,2,MT,2.17
1910072,Bà Phương Vũ,a@hcmut.edu.vn,2,MT,2.83
1910073,Ánh Nguyễn,a@hcmut.edu.vn,1,MT,1.01
1910074,Nhật Hoàng Hoàng,a@hcmut.edu.vn,1,MT,0.32
1910075,Trọng Hoàng Trần,a@hcmut.edu.vn,0,MT,0.43
1910076,Nhật Dương,a@hcmut.edu.vn,3,MT,1.22
1910077,Chị Thành Lê,a@hcmut.edu.vn,2,MT,2.5
1910078,Tú Đặng,a@hcmut.edu.vn,2,MT,0.47
1910079,Hưng Mai Bảo Mai,a@hcmut.edu.vn,2,MT,0.89
1910080,Quý ông Huy Dương,a@hcmut.edu.vn,0,MT,1.29
1910081,Bà Hương Lê,a@hcmut.edu.vn,2,MT,0.42
1910082,Khoa Hoàng,a@hcmut.edu.vn,3,MT,3.03
1910083,Ông Dũng Vũ,a@hcmut.edu.vn,3,MT,2.6
1910084,Bà Xuân Trần,a@hcmut.edu.vn,2,MT,2.84
1910085,Bà Hạnh Trần,a@hcmut.edu.vn,3,MT,3.68
1910086,Chị Chi Trần,a@hcmut.edu.vn,1,MT,0.36
1910087,Chị Hạnh Đặng,a@hcmut.edu.vn,2,MT,3.4
1910088,Khoa Hải Bùi,a@hcmut.edu.vn,4,MT,2.3
1910089,Quý cô Yến Trần,a@hcmut.edu.vn,3,MT,0.38
1910090,Chi Trần,a@hcmut.edu.vn,3,MT,1.77
1910091,Vân Lê,a@hcmut.edu.vn,0,MT,2.61
1910092,Phương Đức Mai,a@hcmut.edu.vn,2,MT,1.49
1910093,Bà Dương Dương,a@hcmut.edu.vn,4,MT,1.22
1910094,Vi Dương,a@hcmut.edu.vn,3,MT,0.66
1910095,Anh Trọng Hoàng,a@hcmut.edu.vn,0,MT,0.46
1910096,Xuân Lê,a@hcmut.edu.vn,3,MT,1.48
1910097,Cô Lâm Dương,a@hcmut.edu.vn,4,MT,3.62
1910098,Minh Văn Dương,a@hcmut.edu.vn,4,MT,1.95
1910099,Trọng Bảo Lê,a@hcmut.edu.vn,3,MT,1.15
1910100,Quý cô Hồng Hoàng,a@hcmut.edu.vn,4,MT,1.46
1910101,Trung Thế Nguyễn,a@hcmut.edu.vn,0,MT,2.7
1910102,Nam Đặng,a@hcmut.edu.vn,2,MT,3.41
1910103,Quý cô Vân Lê,a@hcmut.edu.vn,4,MT,3.64
1910104,Bà Hương Bùi,a@hcmut.edu.vn,1,MT,3.49
1910105,An Mai Phạm,a@hcmut.edu.vn,2,MT,0.06
1910106,Bảo Nguyễn,a@hcmut.edu.vn,2,MT,0.08
1910107,Hải Phạm,a@hcmut.edu.vn,1,MT,3.36
1910108,Phúc Phú Nguyễn,a@hcmut.edu.vn,2,MT,1.38
1910109,Yến Hoàng,a@hcmut.edu.vn,0,MT,1.23
1910110,Bà Hương Phạm,a@hcmut.edu.vn,2,MT,1.65
1910111,Phương Trần,a@hcmut.edu.vn,2,MT,2.88
1910112,Trọng Tấn Trần,a@hcmut.edu.vn,4,MT,2.65
1910113,Anh Dũng Mai,a@hcmut.edu.vn,1,MT,3.86
1910114,Anh Lê,a@hcmut.edu.vn,3,MT,3.86
1910115,Chi Dương,a@hcmut.edu.vn,3,MT,0.29
1910116,Bảo Mai,a@hcmut.edu.vn,0,MT,0.43
1910117,Quý cô Mai Dương,a@hcmut.edu.vn,2,MT,1.42
1910118,Minh Lê,a@hcmut.edu.vn,3,MT,1.15
1910119,Thành Xuân Lê,a@hcmut.edu.vn,1,MT,0.62
1910120,Chị An Hoàng,a@hcmut.edu.vn,1,MT,1.63
1910121,Quý cô Hà Trần,a@hcmut.edu.vn,0,MT,3.71
1910122,Nhật Hoàng Dương,a@hcmut.edu.vn,0,MT,1.39
1910123,An Lê,a@hcmut.edu.vn,1,MT,3.45
1910124,Bảo Văn Vũ,a@hcmut.edu.vn,1,MT,1.01
1910125,Kim Mai,a@hcmut.edu.vn,4,MT,0.13
1910126,Chị Xuân Mai,a@hcmut.edu.vn,0,MT,0.73
1910127,Lâm Hải Nguyễn,a@hcmut.edu.vn,3,MT,1.06
1910128,Chị Vi Trần,a@hcmut.edu.vn,2,MT,0.48
1910129,Ông Nhiên Trần,a@hcmut.edu.vn,1,MT,2.1
1910130,Minh Xuân Dương,a@hcmut.edu.vn,1,MT,0.76
1910131,Khoa Hải Lê,a@hcmut.edu.vn,1,MT,1.7
1910132,Chi Mai,a@hcmut.edu.vn,2,MT,2.43
1910133,Huy Dương,a@hcmut.edu.vn,1,MT,3.62
1910134,Bảo Phạm,a@hcmut.edu.vn,2,MT,2.86
1910135,Trọng Hoàng,a@hcmut.edu.vn,4,MT,1.77
1910136,Anh Vũ Dương,a@hcmut.edu.vn,4,MT,3.12
1910137,Quang Mai Bảo Lê,a@hcmut.edu.vn,4,MT,2.1
1910138,Bà Khoa Mai,a@hcmut.edu.vn,0,MT,2.36
1910139,Bảo Đức Phạm,a@hcmut.edu.vn,1,MT,1.12
1910140,Lâm Đức Nguyễn,a@hcmut.edu.vn,3,MT,3.49
1910141,Ông Tú Vũ,a@hcmut.edu.vn,3,MT,0.17
1910142,Phúc Hoàng,a@hcmut.edu.vn,1,MT,0.47
1910143,Cô Xuân Nguyễn,a@hcmut.edu.vn,1,MT,3.71
1910144,Bảo Tấn Bùi,a@hcmut.edu.vn,2,MT,0.21
1910145,Phương Hải Bùi,a@hcmut.edu.vn,4,MT,2.74
1910146,Cô Bảo Nguyễn,a@hcmut.edu.vn,0,MT,3.05
1910147,Bảo Nguyễn,a@hcmut.edu.vn,3,MT,0.26
1910148,Vũ Trí Đặng,a@hcmut.edu.vn,4,MT,2.04
1910149,Nhật Mai,a@hcmut.edu.vn,0,MT,3.0
1910150,Dương Nguyễn,a@hcmut.edu.vn,2,MT,3.95
1910151,Dũng Mai Bùi,a@hcmut.edu.vn,3,MT,3.96
1910152,Quang Lê,a@hcmut.edu.vn,1,MT,3.88
1910153,Yến Lê,a@hcmut.edu.vn,0,MT,0.18
1910154,An Bảo Phạm,a@hcmut.edu.vn,2,MT,1.73
1910155,Kim Bảo Bùi,a@hcmut.edu.vn,1,MT,0.43
1910156,Bà Hải Lê,a@hcmut.edu.vn,4,MT,3.04
1910157,Quý ông Hoàng Dương,a@hcmut.edu.vn,3,MT,1.45
1910158,An Đặng,a@hcmut.edu.vn,0,MT,1.87
1910159,Tùng Nguyễn,a@hcmut.edu.vn,0,MT,0.62
1910160,Cô Kim Lê,a@hcmut.edu.vn,1,MT,1.44
1910161,Trọng Đặng,a@hcmut.edu.vn,0,MT,0.63
1910162,Phương Lê,a@hcmut.edu.vn,0,MT,0.93
1910163,Thành Thị Trần,a@hcmut.edu.vn,0,MT,1.7
1910164,Bà Thành Đặng,a@hcmut.edu.vn,0,MT,1.95
1910165,Khoa Lê,a@hcmut.edu.vn,2,MT,3.87
1910166,Nam Mai Vũ,a@hcmut.edu.vn,0,MT,2.04
1910167,Cô Khoa Mai,a@hcmut.edu.vn,2,MT,1.63
1910168,Nhật Hữu Mai,a@hcmut.edu.vn,0,MT,1.21
1910169,Bác Bảo Bùi,a@hcmut.edu.vn,1,MT,0.1
1910170,Phương Mai Đặng,a@hcmut.edu.vn,0,MT,0.46
1910171,Ông Tú Hoàng,a@hcmut.edu.vn,1,MT,1.58
1910172,Bà Khoa Trần,a@hcmut.edu.vn,3,MT,2.37
1910173,Bà Lâm Dương,a@hcmut.edu.vn,1,MT,2.01
1910174,Hồng Đặng,a@hcmut.edu.vn,4,MT,2.19
1910175,Vân Hoàng,a@hcmut.edu.vn,4,MT,1.64
1910176,Hà Văn Dương,a@hcmut.edu.vn,4,MT,1.96
1910177,Chị Hương Bùi,a@hcmut.edu.vn,2,MT,0.61
1910178,Duyên Lê,a@hcmut.edu.vn,3,MT,2.34
1910179,Lâm Hoàng,a@hcmut.edu.vn,2,MT,1.4
1910180,Quý cô Dương Vũ,a@hcmut.edu.vn,1,MT,2.42
1910181,Quý cô Hương Vũ,a@hcmut.edu.vn,3,MT,0.35
1910182,Nhật Thế Lê,a@hcmut.edu.vn,2,MT,1.95
1910183,Chị Hương Đặng,a@hcmut.edu.vn,1,MT,2.27
1910184,Ông Trọng Phạm,a@hcmut.edu.vn,2,MT,1.77
1910185,Nhật Đức Phạm,a@hcmut.edu.vn,3,MT,3.05
1910186,Trọng Trần,a@hcmut.edu.vn,4,MT,3.23
1910187,Tú Đặng,a@hcmut.edu.vn,2,MT,3.53
1910188,Anh Hưng Vũ,a@hcmut.edu.vn,2,MT,0.92
1910189,Hải Hải Dương,a@hcmut.edu.vn,2,MT,0.58
1910190,Khoa Hoàng,a@hcmut.edu.vn,0,MT,2.73
1910191,Lâm Bảo Trần,a@hcmut.edu.vn,3,MT,3.05
1910192,Cô Vi Nguyễn,a@hcmut.edu.vn,4,MT,1.7
1910193,Cô Nhật Đặng,a@hcmut.edu.vn,3,MT,0.25
1910194,Nhật Vũ,a@hcmut.edu.vn,3,MT,0.78
1910195,Quý ông Minh Đặng,a@hcmut.edu.vn,1,MT,0.56
1910196,Minh Phú Nguyễn,a@hcmut.edu.vn,1,MT,1.59
1910197,Duyên Nguyễn,a@hcmut.edu.vn,1,MT,3.31
1910198,Tú Thế Hoàng,a@hcmut.edu.vn,2,MT,1.27
1910199,Anh Hoàng Mai,a@hcmut.edu.vn,2,MT,3.81
1910200,Anh Phúc Phạm,a@hcmut.edu.vn,2,MT,0.59
1910201,Cô Chi Bùi,a@hcmut.edu.vn,3,MT,3.1
1910202,Bà Hương Phạm,a@hcmut.edu.vn,3,MT,1.52
1910203,Quý cô Nhật Bùi,a@hcmut.edu.vn,2,MT,0.05
1910204,Cô Bảo Hoàng,a@hcmut.edu.vn,4,MT,1.24
1910205,An Hữu Phạm,a@hcmut.edu.vn,1,MT,3.45
1910206,Khoa Hữu Bùi,a@hcmut.edu.vn,1,MT,1.08
1910207,Cô Hà Nguyễn,a@hcmut.edu.vn,3,MT,0.52
1910208,Chị Chi Bùi,a@hcmut.edu.vn,4,MT,0.64
1910209,Vân Dương,a@hcmut.edu.vn,1,MT,3.66
1910210,Bảo Đức Hoàng,a@hcmut.edu.vn,1,MT,0.63
1910211,Quý cô Chi Hoàng,a@hcmut.edu.vn,0,MT,0.3
1910212,Cô An Trần,a@hcmut.edu.vn,3,MT,3.65
1910213,Bảo Quang Dương,a@hcmut.edu.vn,2,MT,2.06
1910214,Quý ông Bảo Trần,a@hcmut.edu.vn,1,MT,3.33
1910215,Bảo Nguyễn,a@hcmut.edu.vn,3,MT,0.25
1910216,Chị Thành Bùi,a@hcmut.edu.vn,4,MT,2.11
1910217,Hạnh Trần,a@hcmut.edu.vn,1,MT,3.09
1910218,Quý cô Duyên Trần,a@hcmut.edu.vn,0,MT,0.58
1910219,Quang Phú Mai,a@hcmut.edu.vn,4,MT,0.08
1910220,Quý ông Hưng Trần,a@hcmut.edu.vn,3,MT,2.36
1910221,Yến Nguyễn,a@hcmut.edu.vn,3,MT,2.81
1910222,Phương Bùi,a@hcmut.edu.vn,2,MT,0.19
1910223,Trọng Dương,a@hcmut.edu.vn,1,MT,3.17
1910224,Quang Xuân Đặng,a@hcmut.edu.vn,3,MT,1.52
1910225,Khoa Đặng,a@hcmut.edu.vn,2,MT,1.51
1910226,Ông Phúc Vũ,a@hcmut.edu.vn,0,MT,2.92
1910227,Ánh Dương,a@hcmut.edu.vn,2,MT,2.6
1910228,Dương Trần,a@hcmut.edu.vn,1,MT,1.51
1910229,Chị Vi Phạm,a@hcmut.edu.vn,0,MT,0.63
1910230,Châu Mai Bảo Dương,a@hcmut.edu.vn,4,MT,2.55
1910231,Cô Thảo Đặng,a@hcmut.edu.vn,2,MT,0.98
1910232,Hải Hữu Bùi,a@hcmut.edu.vn,4,MT,2.2
1910233,Ông Hưng Đặng,a@hcmut.edu.vn,0,MT,0.84
1910234,Tùng Vũ,a@hcmut.edu.vn,3,MT,3.68
1910235,Phương Quang Bùi,a@hcmut.edu.vn,1,MT,1.18
1910236,Nhật Bùi,a@hcmut.edu.vn,0,MT,3.69
1910237,Bảo Xuân Mai,a@hcmut.edu.vn,2,MT,2.56
1910238,An Thế Phạm,a@hcmut.edu.vn,1,MT,1.2
1910239,Cô Vi Phạm,a@hcmut.edu.vn,3,MT,3.41
1910240,Chị Duyên Hoàng,a@hcmut.edu.vn,1,MT,3.84
1910241,Quý ông Huy Hoàng,a@hcmut.edu.vn,0,MT,3.83
1910242,Hà Mai,a@hcmut.edu.vn,1,MT,1.69
1910243,Kim Bùi,a@hcmut.edu.vn,4,MT,2.92
1910244,Linh Mai,a@hcmut.edu.vn,3,MT,0.44
1910245,Lan Dương,a@hcmut.edu.vn,3,MT,3.01
1910246,Hà Lê,a@hcmut.edu.vn,0,MT,3.16
1910247,Bà An Bùi,a@hcmut.edu.vn,1,MT,1.93
1910248,Nhật Hoàng,a@hcmut.edu.vn,4,MT,2.85
1910249,Cô Mai Dương,a@hcmut.edu.vn,3,MT,2.12
1910250,Chị Chi Phạm,a@hcmut.edu.vn,4,MT,3.02
1910251,Quý cô Vân Lê,a@hcmut.edu.vn,2,MT,1.49
1910252,Thành Quang Phạm,a@hcmut.edu.vn,2,MT,1.7
1910253,Huy Hoàng,a@hcmut.edu.vn,2,MT,2.77
1910254,Cô Chi Bùi,a@hcmut.edu.vn,0,MT,0.08
1910255,Cô Thảo Bùi,a@hcmut.edu.vn,1,MT,3.28
1910256,Bác Trung Trần,a@hcmut.edu.vn,2,MT,1.75
1910257,Kim Hữu Mai,a@hcmut.edu.vn,4,MT,3.18
1910258,Duyên Trần,a@hcmut.edu.vn,1,MT,0.23
1910259,Vi Mai,a@hcmut.edu.vn,4,MT,0.88
1910260,Hạnh Phạm,a@hcmut.edu.vn,2,MT,1.51
1910261,Dũng Đức Phạm,a@hcmut.edu.vn,0,MT,1.78
1910262,Khoa Hải Phạm,a@hcmut.edu.vn,1,MT,3.8
1910263,Tú Hữu Bùi,a@hcmut.edu.vn,4,MT,1.73
1910264,Quý ông Trọng Bùi,a@hcmut.edu.vn,4,MT,3.26
1910265,Chị Ánh Hoàng,a@hcmut.edu.vn,4,MT,1.32
1910266,Hồng Mai,a@hcmut.edu.vn,2,MT,3.09
1910267,Khoa Quang Hoàng,a@hcmut.edu.vn,3,MT,2.64
1910268,Nhật Mai Bảo Trần,a@hcmut.edu.vn,2,MT,0.74
1910269,Khoa Đức Mai,a@hcmut.edu.vn,3,MT,3.79
1910270,Hải Bảo Bùi,a@hcmut.edu.vn,0,MT,0.0
1910271,Tú Mai,a@hcmut.edu.vn,4,MT,2.68
1910272,Quý ông Khoa Dương,a@hcmut.edu.vn,0,MT,0.08
1910273,Phương Văn Nguyễn,a@hcmut.edu.vn,0,MT,0.79
1910274,Dương Hoàng,a@hcmut.edu.vn,0,MT,3.91
1910275,Ông Quang Lê,a@hcmut.edu.vn,0,MT,1.26
1910276,Trọng Đặng,a@hcmut.edu.vn,0,MT,3.72
1910277,Hải Tấn Mai,a@hcmut.edu.vn,3,MT,0.13
1910278,Quý ông Minh Hoàng,a@hcmut.edu.vn,1,MT,0.12
1910279,Lâm Hoàng Nguyễn,a@hcmut.edu.vn,1,MT,2.7
1910280,Bà Ngọc Lê,a@hcmut.edu.vn,2,MT,0.71
1910281,Bảo Hoàng,a@hcmut.edu.vn,1,MT,0.98
1910282,Nhật Hữu Trần,a@hcmut.edu.vn,0,MT,1.52
1910283,Bảo Dương,a@hcmut.edu.vn,4,MT,0.07
1910284,Phương Hữu Trần,a@hcmut.edu.vn,0,MT,0.16
1910285,Nhiên Hữu Đặng,a@hcmut.edu.vn,0,MT,2.5
1910286,Nhiên Quang Mai,a@hcmut.edu.vn,1,MT,0.71
1910287,Khoa Trí Trần,a@hcmut.edu.vn,2,MT,1.13
1910288,Kim Hoàng,a@hcmut.edu.vn,2,MT,3.83
1910289,Quý cô Nhật Bùi,a@hcmut.edu.vn,2,MT,1.92
1910290,Quý ông Trung Mai,a@hcmut.edu.vn,3,MT,0.97
1910291,Chi Dương,a@hcmut.edu.vn,3,MT,0.82
1910292,Chị Kim Vũ,a@hcmut.edu.vn,2,MT,1.06
1910293,Ông Thành Bùi,a@hcmut.edu.vn,0,MT,1.84
1910294,Quý ông Khoa Bùi,a@hcmut.edu.vn,2,MT,2.99
1910295,Minh Quang Đặng,a@hcmut.edu.vn,2,MT,0.44
1910296,Anh Mai,a@hcmut.edu.vn,2,MT,1.13
1910297,Linh Bùi,a@hcmut.edu.vn,1,MT,2.44
1910298,Phương Trần,a@hcmut.edu.vn,2,MT,1.61
1910299,Hưng Vũ,a@hcmut.edu.vn,1,MT,1.67
1910300,Nhật Bùi,a@hcmut.edu.vn,2,MT,3.76
1910301,Anh Vũ Bùi,a@hcmut.edu.vn,1,MT,3.86
1910302,Kim Phú Mai,a@hcmut.edu.vn,2,MT,0.5
1910303,Bảo Đức Dương,a@hcmut.edu.vn,3,MT,1.3
1910304,Thành Dương,a@hcmut.edu.vn,1,MT,3.07
1910305,Hà Phạm,a@hcmut.edu.vn,4,MT,1.94
1910306,Quý cô Hồng Bùi,a@hcmut.edu.vn,2,MT,2.39
1910307,Hải Mai,a@hcmut.edu.vn,1,MT,0.14
1910308,Khoa Vũ,a@hcmut.edu.vn,3,MT,1.57
1910309,Anh Vũ,a@hcmut.edu.vn,4,MT,3.14
1910310,Lan Bùi,a@hcmut.edu.vn,0,MT,1.52
1910311,Bà Vi Bùi,a@hcmut.edu.vn,4,MT,2.86
1910312,Quý ông Quang Nguyễn,a@hcmut.edu.vn,1,MT,1.46
1910313,Ông Bảo Mai,a@hcmut.edu.vn,4,MT,3.14
1910314,Bà Khoa Dương,a@hcmut.edu.vn,0,MT,0.01
1910315,Anh Phúc Vũ,a@hcmut.edu.vn,1,MT,0.16
1910316,Hà Vũ,a@hcmut.edu.vn,2,MT,2.89
1910317,Bảo Phú Vũ,a@hcmut.edu.vn,0,MT,2.01
1910318,Vi Lê,a@hcmut.edu.vn,3,MT,3.83
1910319,Chị Dương Đặng,a@hcmut.edu.vn,0,MT,2.96
1910320,Châu Thế Lê,a@hcmut.edu.vn,3,MT,1.14
1910321,Phương Mai,a@hcmut.edu.vn,0,MT,2.51
1910322,Quý ông Minh Dương,a@hcmut.edu.vn,2,MT,1.95
1910323,Dũng Đặng,a@hcmut.edu.vn,1,MT,0.21
1910324,Anh Trí Dương,a@hcmut.edu.vn,1,MT,0.11
1910325,Bà Hạnh Nguyễn,a@hcmut.edu.vn,3,MT,0.44
1910326,Quý cô Hương Hoàng,a@hcmut.edu.vn,1,MT,2.06
1910327,Cô Yến Phạm,a@hcmut.edu.vn,4,MT,1.88
1910328,Cô Ánh Phạm,a@hcmut.edu.vn,2,MT,2.67
1910329,Chị Thảo Dương,a@hcmut.edu.vn,1,MT,1.67
1910330,Nam Hải Vũ,a@hcmut.edu.vn,0,MT,0.57
1910331,Nhiên Mai,a@hcmut.edu.vn,2,MT,1.2
1910332,Hương Phạm,a@hcmut.edu.vn,4,MT,0.0
1910333,Bảo Vũ,a@hcmut.edu.vn,0,MT,0.84
1910334,Bà Xuân Phạm,a@hcmut.edu.vn,0,MT,1.21
1910335,Vũ Mai,a@hcmut.edu.vn,0,MT,2.02
1910336,Anh Tú Vũ,a@hcmut.edu.vn,0,MT,2.4
1910337,Tùng Dương,a@hcmut.edu.vn,0,MT,2.97
1910338,Khoa Trần,a@hcmut.edu.vn,3,MT,0.5
1910339,Linh Lê,a@hcmut.edu.vn,4,MT,0.46
1910340,Thành Thị Vũ,a@hcmut.edu.vn,3,MT,1.7
1910341,Tùng Mai Nguyễn,a@hcmut.edu.vn,4,MT,0.19
1910342,Huy Lê,a@hcmut.edu.vn,0,MT,0.35
1910343,Quý ông Trung Phạm,a@hcmut.edu.vn,3,MT,1.05
1910344,Bác Hoàng Mai,a@hcmut.edu.vn,2,MT,1.66
1910345,Bà Phương Trần,a@hcmut.edu.vn,1,MT,1.06
1910346,Quang Trần,a@hcmut.edu.vn,3,MT,0.49
1910347,Cô Hà Lê,a@hcmut.edu.vn,3,MT,1.36
1910348,Ông Quang Dương,a@hcmut.edu.vn,0,MT,0.22
1910349,Mai Bùi,a@hcmut.edu.vn,2,MT,2.39
1910350,Anh Thành Trần,a@hcmut.edu.vn,3,MT,2.28
1910351,Quang Văn Lê,a@hcmut.edu.vn,3,MT,3.39
1910352,Ông Châu Hoàng,a@hcmut.edu.vn,2,MT,0.64
1910353,Hải Xuân Nguyễn,a@hcmut.edu.vn,3,MT,3.3
1910354,Bà Hạnh Hoàng,a@hcmut.edu.vn,1,MT,3.58
1910355,Ông Khoa Nguyễn,a@hcmut.edu.vn,2,MT,2.64
1910356,Nhật Hải Hoàng,a@hcmut.edu.vn,3,MT,1.27
1910357,Kim Hoàng,a@hcmut.edu.vn,4,MT,2.67
1910358,Quý ông Anh Phạm,a@hcmut.edu.vn,4,MT,0.95
1910359,Quý cô Hạnh Phạm,a@hcmut.edu.vn,4,MT,0.11
1910360,Phương Hoàng Trần,a@hcmut.edu.vn,3,MT,3.86
1910361,Huy Vũ,a@hcmut.edu.vn,4,MT,2.21
1910362,Bà Hương Nguyễn,a@hcmut.edu.vn,0,MT,0.4
1910363,Ánh Nguyễn,a@hcmut.edu.vn,1,MT,2.52
1910364,Cô Duyên Dương,a@hcmut.edu.vn,4,MT,3.42
1910365,Chị Thảo Vũ,a@hcmut.edu.vn,0,MT,3.6
1910366,Thành Tấn Bùi,a@hcmut.edu.vn,3,MT,1.93
1910367,Kim Trần,a@hcmut.edu.vn,2,MT,0.22
1910368,Khoa Đức Trần,a@hcmut.edu.vn,0,MT,1.57
1910369,Yến Bùi,a@hcmut.edu.vn,4,MT,1.5
1910370,Chị Lan Trần,a@hcmut.edu.vn,4,MT,3.39
1910371,Nhật Hoàng,a@hcmut.edu.vn,4,MT,0.16
1910372,Quý cô Khoa Nguyễn,a@hcmut.edu.vn,4,MT,1.58
1910373,Hạnh Đức Nguyễn,a@hcmut.edu.vn,1,MT,1.35
1910374,Chị Khoa Dương,a@hcmut.edu.vn,2,MT,0.0
